ID Date gender age handiness kind user truth accurate
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad sad 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy neutral 0
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon neutral neutral 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon neutral neutral 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad sad 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad sad 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad sad 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy neutral 0
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy neutral 0
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad sad 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon sad happy 0
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon neutral neutral 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon neutral neutral 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon neutral neutral 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy neutral 0
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
ZYH 2021-01-26 07:36:47.471139+00:00 female 22 right cartoon happy happy 1
